ID;Edad;Estado_civil;Genero;Zona_geografica;Ingreso;Numero_entidades_sbs;Tenencia_Saldo_rcc;Tenencia_prestamos_rcc;Tenencia_hipotecario_rcc;Saldo_tc_rcc;Saldo_prestamo_rcc;Saldo_hipotecario_rcc;deuda_rcc;Tenencia_TC_rcc;Nro_bancos_tc_saldo;Cantidad_productos_rcc;Nro_bancos_pld;Nro_productos_activo_E1;Nro_productos_activo_E2;Nro_productos_activo_E3;Nro_productos_activo_E4;Nro_productos_activo_rcc;Antiguedad_cliente;Tenencia_ahorros;Tenencia_cts;Tenencia_depo_plazo;Tenencia_FFMM;Saldo_vehicular_prom;Saldo_hipot_prom;Flg_transacc_atm_3m;Flg_transacc_ventanilla_3m;Flg_transacc_bca_internet_3m;Flg_transacc_bca_telef_3m;Flg_ph;Antiguedad_ph;Antiguedad_ahorros;Antiguedad_depo_plazo;Antiguedad_cts;Antiguedad_pasivos;Nro_productos_pasivos;Antiguedad_pld;Antiguedad_activos;Nro_meses_rcc;Tenencia_ahorros_6m;Tenencia_depo_plazo_6m;Tenencia_cts_6m;Tenencia_FFMM_6m;Nro_meses_visitaOficina_5M;cant_vecesvisitaoficina_5m;Target_mora
5919;25;Soltero;Masculino;LIMA CENTRO;4000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;15;1;0;0;0;0;0;0;0;0;0;1;14;15;0;0;15;1;0;0;28;1;0;0;0;0;0;SIN ATRASO
5920;68;Casado;Masculino;CENTRO;500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;219;0;0;0;1;0;0;0;1;0;0;0;0;108;0;0;108;1;0;0;30;1;0;0;1;2;2;SIN ATRASO
5921;36;Soltero;Masculino;LIMA MODERNA;4500;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;1;1;SIN ATRASO
5922;48;Soltero;Masculino;NORTE;6000;5;1;0;1;0;0;0;0;1;5;2;0;0;1;2;1;2;246;0;0;0;0;0;0;0;1;0;0;0;0;0;0;166;166;1;0;0;97;0;0;0;0;1;1;SIN ATRASO
5923;48;Soltero;Masculino;CENTRO;5000;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;229;1;1;0;0;0;0;0;1;0;0;0;0;229;0;128;229;2;0;0;60;1;0;1;0;2;2;SIN ATRASO
5924;38;Soltero;Masculino;SIERRA CENTRAL;1000;5;1;0;1;0;0;0;0;1;4;3;0;3;0;1;0;3;216;1;0;0;0;0;0;1;1;0;0;0;0;42;0;0;42;1;0;41;99;1;0;0;0;5;7;SIN ATRASO
5925;63;Casado;Masculino;SIERRA CENTRAL;7000;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;1;0;0;0;0;0;0;0;0;0;0;105;0;58;105;2;0;0;98;1;0;1;0;2;3;SIN ATRASO
5926;62;Casado;Masculino;SUR;7500;4;1;0;0;0;0;0;0;1;4;1;0;1;0;0;1;1;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;SIN ATRASO
5927;34;Soltero;Masculino;LIMA MODERNA;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;SIN ATRASO
5928;77;Casado;Masculino;LIMA MODERNA;500;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;227;1;0;0;0;0;0;1;1;0;0;0;0;3;0;0;3;1;0;0;95;1;0;0;0;1;2;SIN ATRASO
5929;40;Soltero;Masculino;LIMA NORTE;3500;6;1;0;0;0;0;0;0;1;5;1;0;1;1;1;0;1;147;1;0;0;0;0;0;0;0;0;0;0;0;43;0;0;43;1;0;0;97;1;0;0;1;0;0;CON ATRASO
5930;69;Casado;Masculino;LIMA MODERNA;500;6;1;0;0;0;0;0;0;1;6;1;0;1;1;1;0;1;221;1;0;0;1;0;0;0;1;0;0;0;0;66;0;0;66;1;0;0;98;1;0;0;1;3;4;SIN ATRASO
5931;28;Soltero;Femenino;CENTRO;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;79;1;0;0;26;1;0;1;0;0;0;SIN ATRASO
5932;43;Soltero;Masculino;NORTE;1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;1;1;0;0;0;0;0;0;0;0;0;0;43;0;39;43;2;0;0;35;1;0;1;0;0;0;SIN ATRASO
5933;50;Casado;Masculino;LIMA ESTE;500;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;1;0;0;0;0;0;0;1;0;0;0;0;81;0;0;81;1;0;0;96;1;0;0;0;5;8;SIN ATRASO
5934;59;Soltero;Femenino;LIMA CENTRO;1000;6;1;1;0;0;0;0;0;1;6;2;1;1;1;0;1;2;230;1;0;0;0;0;0;0;0;0;0;0;0;96;0;0;96;1;0;0;50;1;1;0;0;1;1;CON ATRASO
5935;51;Casado;Masculino;LIMA MODERNA;17000;5;1;0;0;0;0;0;0;1;5;1;0;1;0;1;1;1;67;1;0;1;1;0;0;1;0;0;0;0;0;67;59;0;67;2;0;0;98;1;1;0;1;2;2;SIN ATRASO
5936;32;Soltero;Femenino;SUR;1000;3;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;2;64;1;0;0;0;0;0;1;1;0;0;0;0;16;0;0;16;1;0;0;73;1;0;0;0;5;51;SIN ATRASO
5937;49;Casado;Femenino;NORTE;500;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;88;1;0;0;0;0;0;0;0;0;0;0;0;15;0;0;15;1;15;15;35;1;0;0;0;1;1;SIN ATRASO
5938;46;Soltero;Masculino;LIMA MODERNA;12500;3;1;0;0;0;0;0;0;1;2;2;0;1;0;0;1;2;193;1;1;0;0;0;0;0;0;1;0;0;0;114;0;110;114;2;0;0;95;1;0;1;0;1;1;SIN ATRASO
5939;47;Soltero;Masculino;LIMA MODERNA;5500;4;1;1;1;0;0;0;0;1;2;4;1;0;0;0;2;4;209;1;1;0;0;0;0;1;0;0;0;0;0;105;0;51;105;2;0;0;97;1;0;1;0;1;1;SIN ATRASO
5940;48;Soltero;Femenino;LIMA SUR;6000;4;1;1;0;0;0;0;0;1;3;3;1;0;2;1;0;3;218;0;0;0;1;0;0;0;0;0;0;0;0;169;0;0;169;1;0;0;98;1;0;1;1;0;0;SIN ATRASO
5941;36;Casado;Masculino;LIMA MODERNA;3000;3;1;1;0;0;0;0;0;1;3;2;2;2;2;1;0;2;148;1;0;0;0;0;0;1;1;1;0;0;0;105;0;0;105;1;15;15;99;1;0;0;0;5;7;SIN ATRASO
5942;40;Casado;Femenino;LIMA NORTE;1000;4;1;1;1;0;0;0;0;1;3;3;1;3;0;0;0;3;211;1;1;0;0;0;0;1;1;0;0;0;0;41;0;43;43;2;3;27;26;1;0;1;0;2;2;SIN ATRASO
5943;64;Soltero;Masculino;LIMA MODERNA;14000;2;1;1;1;0;0;0;0;1;2;3;1;0;0;0;3;3;235;1;0;0;0;0;0;0;1;0;0;0;0;73;0;0;73;1;0;0;99;1;0;0;1;4;8;SIN ATRASO
5944;53;Casado;Masculino;LIMA MODERNA;5500;2;1;0;0;0;0;0;0;1;2;1;0;1;1;0;0;1;230;1;0;0;0;0;0;0;0;0;0;0;0;115;0;0;115;1;0;0;98;1;0;0;1;0;0;SIN ATRASO
5945;52;Soltero;Masculino;LIMA SUR;1500;7;1;0;0;0;0;0;0;1;6;2;0;1;1;2;0;2;187;1;0;1;1;0;0;0;1;0;0;0;0;79;22;0;79;2;0;15;99;1;1;0;1;4;4;SIN ATRASO
5946;31;Soltero;Femenino;LIMA MODERNA;2000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;108;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;71;1;0;0;1;2;2;SIN ATRASO
5947;30;Soltero;Masculino;LIMA MODERNA;9000;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;48;1;0;0;0;0;0;1;0;1;1;0;0;48;0;0;48;1;0;0;44;1;0;0;0;1;3;SIN ATRASO
5948;44;Casado;Masculino;LIMA MODERNA;8500;6;1;0;0;0;0;0;0;1;5;2;0;1;0;0;1;2;215;1;0;0;0;0;0;0;0;0;0;0;0;44;0;0;44;1;0;0;42;1;0;0;0;1;1;SIN ATRASO
5949;60;Casado;Masculino;LIMA CENTRO;5000;4;1;0;1;0;0;0;0;1;2;3;0;0;0;1;0;3;205;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;9;2;0;0;99;1;1;0;1;0;0;SIN ATRASO
5950;32;Soltero;Femenino;CENTRO;1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1;0;0;0;0;0;1;1;0;0;0;0;24;0;0;24;1;0;0;10;1;0;0;0;5;13;SIN ATRASO
5951;69;Soltero;Masculino;CALLAO;1000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;238;1;0;0;0;0;0;1;1;0;0;0;0;238;0;0;238;1;0;0;96;1;0;1;1;1;1;SIN ATRASO
5952;51;Casado;Femenino;NORTE;5000;3;1;1;1;0;0;0;0;1;3;2;1;2;0;0;0;2;103;1;0;0;0;0;0;1;1;0;0;0;0;103;0;0;103;1;4;7;6;1;0;0;0;5;11;SIN ATRASO
5953;34;Casado;Femenino;LIMA MODERNA;8500;3;1;0;0;0;0;0;0;1;3;1;0;0;0;0;1;1;70;0;0;0;0;0;0;0;1;0;0;0;0;70;0;0;70;1;0;0;83;0;0;0;0;3;3;SIN ATRASO
5954;59;Casado;Masculino;NORTE;500;3;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;48;1;0;0;1;0;0;1;1;0;0;0;0;48;0;0;48;1;0;0;95;1;0;0;1;4;9;SIN ATRASO
5955;69;Soltero;Femenino;CALLAO;3500;5;1;0;0;0;0;0;0;1;5;1;0;1;1;0;1;1;81;1;0;0;0;0;0;0;0;0;0;0;0;70;38;0;70;2;0;0;48;1;1;0;1;0;0;SIN ATRASO
5956;44;Casado;Masculino;SUR;1000;1;0;0;0;0;0;0;12535;0;0;0;0;0;0;0;0;0;171;0;1;0;0;0;0;0;0;0;0;0;0;0;0;168;168;1;0;0;61;0;0;1;0;0;0;SIN ATRASO
5957;42;Casado;Femenino;NORTE;2000;4;1;0;1;0;0;0;0;1;4;1;0;0;0;0;0;1;68;1;0;0;0;0;188472;0;0;0;0;0;0;59;0;0;59;1;0;58;49;1;0;0;0;1;1;SIN ATRASO
5958;63;Casado;Masculino;LIMA MODERNA;14500;3;1;0;0;0;0;0;0;1;3;1;0;0;0;0;1;1;192;1;0;0;0;0;0;0;0;0;0;0;0;108;0;0;108;1;0;0;99;1;0;1;0;0;0;CON ATRASO
5959;33;Soltero;Femenino;LIMA CENTRO;8000;3;0;0;1;0;0;0;0;1;1;2;0;1;0;0;0;2;28;1;0;0;0;0;0;0;0;0;0;0;0;27;0;0;27;1;0;27;47;1;0;0;0;1;1;SIN ATRASO
5960;41;Soltero;Masculino;LIMA MODERNA;6500;5;1;0;1;0;0;0;0;1;4;2;0;1;0;1;1;2;186;1;0;0;0;0;0;0;0;1;0;0;0;40;0;0;40;1;0;40;87;1;0;0;0;1;1;SIN ATRASO
5961;34;Soltero;Femenino;LIMA MODERNA;5500;7;1;0;1;2088;0;0;0;1;7;2;0;1;0;1;2;2;47;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;96;0;0;0;0;1;1;CON ATRASO
5962;64;Casado;Femenino;SIERRA CENTRAL;5000;6;1;1;0;0;0;0;0;1;6;2;1;1;1;1;2;2;43;1;0;0;1;0;0;1;1;0;1;0;0;43;0;0;43;1;0;0;75;1;0;0;1;3;3;SIN ATRASO
5963;36;Soltero;Masculino;LIMA MODERNA;5500;2;1;1;0;0;0;0;0;1;2;2;1;2;0;0;0;2;134;1;0;0;0;0;0;1;1;0;0;1;53;33;0;0;33;1;16;16;73;1;0;0;0;5;9;SIN ATRASO
5964;55;Soltero;Femenino;SUR;2000;8;1;0;0;0;0;0;0;1;8;1;0;1;1;1;1;1;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;SIN ATRASO
5965;45;Casado;Femenino;NORTE;3000;3;1;0;1;0;0;0;0;1;3;2;0;2;0;0;0;2;188;1;0;0;0;0;0;1;1;0;0;1;72;106;0;0;106;1;0;49;97;1;1;0;1;5;5;SIN ATRASO
5966;54;Soltero;Femenino;LIMA NORTE;500;4;1;0;0;0;0;0;0;1;3;1;0;0;0;0;0;1;188;1;0;0;0;0;0;0;1;0;0;0;0;106;0;0;106;1;0;0;97;1;1;0;1;3;6;SIN ATRASO
5967;58;Casado;Masculino;ORIENTE;5000;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;261;1;0;0;0;0;0;1;0;0;0;1;74;261;0;0;261;1;24;42;98;1;0;0;0;1;1;SIN ATRASO
5968;57;Soltero;Masculino;SUR;1000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;165;1;0;0;0;0;0;1;1;0;0;0;0;92;0;0;92;1;0;0;63;1;0;0;0;4;4;SIN ATRASO
5969;38;Casado;Femenino;ORIENTE;500;5;1;0;0;0;0;0;0;1;3;1;0;1;0;1;0;1;73;1;0;0;0;0;0;1;1;0;1;0;0;73;0;0;73;1;0;0;37;1;0;0;0;5;12;SIN ATRASO
5970;57;Casado;Masculino;ORIENTE;1500;4;1;1;1;1143;445;0;15891;1;2;2;0;1;0;1;1;2;231;1;0;0;1;0;0;0;1;0;1;0;0;93;0;0;93;1;19;92;98;1;1;0;1;5;12;CON ATRASO
5971;83;Casado;Femenino;LIMA MODERNA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;3;SIN ATRASO
5972;34;Soltero;Masculino;SUR;500;2;1;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1;132;1;0;0;1;0;0;1;0;1;0;0;0;100;0;0;100;1;0;0;63;1;0;0;1;0;0;SIN ATRASO
5973;59;Casado;Masculino;LIMA MODERNA;16000;2;1;1;0;0;0;0;0;1;1;2;1;0;0;0;2;2;173;1;1;0;0;0;0;1;1;0;0;0;0;107;0;159;159;2;0;0;99;1;0;1;0;5;13;SIN ATRASO
5974;37;Soltero;Masculino;NORTE;1000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;1;0;0;0;0;33;0;0;33;1;0;0;84;0;0;0;0;4;4;SIN ATRASO
5975;75;Casado;Femenino;LIMA ESTE;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;1;0;0;1;0;0;0;0;0;0;0;0;270;0;0;270;1;0;0;98;1;1;0;1;0;0;SIN ATRASO
5976;61;Soltero;Masculino;SUR;1500;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;85;1;0;0;0;0;0;0;1;0;0;0;0;75;0;0;75;1;0;67;95;1;0;0;0;3;3;SIN ATRASO
5977;48;Casado;Masculino;LIMA ESTE;7500;5;1;0;1;0;0;0;0;1;5;3;0;1;0;1;3;3;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;1;1;SIN ATRASO
5978;68;Soltero;Femenino;LIMA MODERNA;500;4;1;0;0;0;0;0;0;1;4;1;0;0;0;1;1;1;226;1;0;0;0;0;0;1;1;0;0;1;3;54;0;0;54;1;0;0;98;1;0;0;0;5;6;SIN ATRASO
5979;41;Soltero;Masculino;LIMA MODERNA;15500;3;1;0;0;0;0;0;0;1;3;1;0;1;1;1;0;1;206;1;0;0;0;0;0;0;0;1;0;0;0;6;0;0;6;1;0;0;97;1;0;0;0;0;0;SIN ATRASO
5980;69;Casado;Masculino;LIMA MODERNA;5500;2;1;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;164;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;1;1;SIN ATRASO
5981;40;Soltero;Femenino;LIMA MODERNA;6500;7;1;0;1;0;0;0;0;1;7;2;0;1;2;1;0;2;191;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;31;1;0;0;97;0;0;0;0;0;0;CON ATRASO
5982;48;Casado;Masculino;LIMA MODERNA;60000;3;1;0;0;0;0;0;0;1;3;1;0;1;0;1;1;1;187;1;1;0;0;0;0;1;1;1;0;0;0;91;0;59;91;2;0;0;96;1;1;1;0;4;5;SIN ATRASO
5983;64;Casado;Femenino;LIMA MODERNA;7000;4;1;0;0;0;0;0;0;1;4;1;0;0;0;1;0;1;182;1;1;0;0;0;0;0;0;1;0;0;0;29;0;153;153;2;0;0;99;1;0;1;0;0;0;SIN ATRASO
5984;44;Casado;Femenino;LIMA SUR;2000;4;1;0;0;0;0;0;0;1;3;1;0;0;1;1;0;1;193;1;0;0;0;0;0;0;1;0;0;0;0;6;0;0;6;1;0;0;99;1;0;0;0;2;2;SIN ATRASO
5985;29;Soltero;Masculino;NORTE;26000;5;1;0;1;0;0;0;0;1;4;2;0;2;0;0;1;2;123;1;0;0;1;0;0;1;1;0;0;1;3;40;0;0;40;1;0;40;96;1;0;0;1;4;6;SIN ATRASO
5986;56;Casado;Masculino;SUR;3000;6;1;0;0;0;0;0;0;1;4;1;0;1;1;0;1;1;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;CON ATRASO
5987;46;Soltero;Femenino;SUR;500;8;1;0;0;0;0;0;0;1;7;1;0;1;0;0;1;1;203;1;0;0;1;0;0;0;1;0;0;0;0;16;0;0;16;1;0;0;99;1;1;0;1;3;3;SIN ATRASO
5988;65;Casado;Masculino;LIMA MODERNA;6000;4;1;0;0;0;0;0;0;1;4;1;0;0;1;1;0;1;242;1;0;0;0;0;0;1;1;0;0;0;0;32;0;0;32;1;0;0;98;1;0;1;0;4;6;SIN ATRASO
5989;68;Casado;Masculino;LIMA NORTE;500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;195;1;0;0;1;0;0;0;1;0;0;0;0;95;0;0;95;1;0;0;83;1;0;0;1;3;5;SIN ATRASO
5990;66;Casado;Masculino;LIMA MODERNA;5000;4;1;1;0;0;0;0;0;1;3;2;1;0;0;0;2;2;121;1;0;1;0;0;0;0;0;0;0;0;0;4;3;0;4;2;0;0;63;1;1;0;0;0;0;SIN ATRASO
5991;46;Casado;Femenino;SIERRA CENTRAL;2000;7;1;0;0;0;0;0;0;1;7;1;0;0;1;1;0;1;18;1;0;0;0;0;0;1;1;0;0;0;0;18;0;0;18;1;0;0;99;1;0;0;0;5;11;SIN ATRASO
5992;66;Casado;Masculino;CENTRO;6500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;1;0;0;0;0;0;1;0;0;0;0;0;73;0;0;73;1;0;0;84;1;0;0;0;0;0;SIN ATRASO
5993;58;Casado;Masculino;LIMA MODERNA;14000;5;1;0;0;0;0;0;0;1;5;1;0;1;1;1;1;1;228;1;0;0;0;0;0;0;1;0;0;0;0;24;0;0;24;1;0;0;96;1;0;1;0;2;4;SIN ATRASO
5994;42;Casado;Masculino;CENTRO;10000;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;177;1;1;0;1;0;0;1;1;0;0;1;71;124;0;97;124;2;0;0;95;1;0;1;1;5;8;SIN ATRASO
5995;69;Soltero;Femenino;LIMA MODERNA;500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;241;1;0;0;1;0;0;0;1;0;0;0;0;118;0;0;118;1;0;0;99;1;1;0;1;2;2;SIN ATRASO
5996;56;Casado;Femenino;CENTRO;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;0;0;0;0;0;1;1;0;0;0;0;43;0;0;43;1;0;0;37;1;0;0;0;3;3;SIN ATRASO
5997;49;Soltero;Masculino;LIMA ESTE;2000;4;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;49;1;0;0;0;0;0;0;0;1;0;0;0;49;0;0;49;1;0;0;47;1;0;0;0;0;0;SIN ATRASO
5998;67;Casado;Masculino;LIMA MODERNA;17000;5;1;0;0;0;0;0;0;1;5;2;0;0;0;1;2;2;57;1;0;0;0;0;0;1;0;0;0;0;0;57;0;0;57;1;0;0;98;1;0;0;0;1;1;SIN ATRASO
5999;39;Casado;Femenino;SUR;7000;4;1;0;1;0;0;0;0;1;4;2;0;1;0;0;2;2;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;SIN ATRASO
6000;80;Casado;Masculino;LIMA ESTE;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;1;0;0;0;0;0;0;1;0;0;0;0;118;0;0;118;1;0;0;84;1;0;0;0;4;6;SIN ATRASO
6001;50;Soltero;Masculino;LIMA NORTE;10000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;36;1;0;0;0;0;0;0;1;0;0;0;0;28;0;0;28;1;0;0;34;1;1;1;0;4;5;SIN ATRASO
6002;50;Casado;Femenino;NORTE;7000;7;1;0;0;0;0;0;0;1;7;1;0;1;0;1;1;1;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;3;3;SIN ATRASO
6003;57;Casado;Femenino;LIMA ESTE;17000;4;0;0;0;0;0;0;0;1;2;1;0;1;0;1;0;1;121;1;0;0;0;0;0;0;0;1;0;0;0;121;0;0;121;1;0;0;98;1;0;0;0;0;0;SIN ATRASO
6004;51;Casado;Masculino;CENTRO;3000;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;1;0;0;0;0;0;1;1;0;0;0;0;80;0;0;80;1;0;0;84;1;0;0;0;3;3;SIN ATRASO
6005;33;Soltero;Femenino;CALLAO;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;1;0;1;0;0;0;0;1;0;0;0;0;17;2;0;17;2;0;0;85;1;1;0;1;1;1;SIN ATRASO
6006;43;Otro;Masculino;LIMA PROVINCIA;2000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;1;0;0;0;0;0;1;1;0;0;0;0;28;0;0;28;1;0;0;95;1;0;0;0;2;4;SIN ATRASO
6007;48;Otro;Masculino;SUR;8000;4;1;1;0;0;260;0;0;1;3;2;1;0;1;0;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;1;0;0;75;0;0;0;0;0;0;CON ATRASO
6008;48;Soltero;Masculino;LIMA SUR;3000;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;95;0;1;0;1;0;0;0;0;0;0;0;0;67;0;51;67;2;0;0;84;1;0;1;1;0;0;SIN ATRASO
6009;59;Casado;Masculino;LIMA MODERNA;12000;4;1;0;0;0;0;0;0;1;4;1;0;1;1;0;1;1;182;1;1;0;0;0;0;0;0;0;0;0;0;15;0;150;150;2;0;0;98;1;0;1;0;1;1;SIN ATRASO
6010;35;Casado;Masculino;NORTE;10500;1;1;0;0;0;0;0;0;1;1;2;0;0;0;2;0;2;112;0;0;0;0;0;0;0;1;0;0;0;0;112;0;0;112;1;0;0;97;0;0;0;0;3;3;SIN ATRASO
6011;35;Casado;Masculino;LIMA NORTE;6500;5;1;1;1;0;0;0;0;1;4;3;1;1;0;2;0;3;53;1;0;0;0;0;0;1;1;0;0;0;0;32;0;0;32;1;14;14;60;1;0;1;0;4;5;SIN ATRASO
6012;30;Casado;Masculino;LIMA MODERNA;5500;4;1;0;1;0;0;0;0;1;4;1;0;0;1;0;1;1;70;1;0;0;0;0;0;0;1;0;0;0;0;70;0;0;70;1;0;32;61;1;0;0;0;3;3;SIN ATRASO
6013;70;Casado;Masculino;LIMA MODERNA;9000;4;1;0;0;0;0;0;0;1;4;1;0;0;1;0;1;1;215;1;0;0;0;0;0;1;1;0;0;0;0;44;0;0;44;1;0;0;99;1;0;0;0;5;7;SIN ATRASO
6014;55;Soltero;Masculino;LIMA MODERNA;8000;4;1;0;0;0;0;0;0;1;4;1;0;0;0;1;1;1;85;1;0;0;0;0;0;1;0;1;1;0;0;57;0;0;57;1;0;0;97;1;0;1;0;0;0;SIN ATRASO
6015;38;Casado;Femenino;SUR;1500;6;1;0;0;0;0;0;0;1;6;1;0;1;0;0;0;1;133;0;0;0;1;0;0;0;1;0;0;0;0;32;0;0;32;1;0;0;97;1;0;0;1;1;1;SIN ATRASO
6016;51;Casado;Masculino;CALLAO;6000;7;1;1;0;2023;0;0;0;1;6;2;1;2;0;1;0;2;196;1;0;0;0;0;0;0;1;0;0;0;0;93;0;0;93;1;11;11;96;1;1;1;0;2;2;CON ATRASO
6017;50;Casado;Femenino;SIERRA CENTRAL;6500;6;1;0;1;0;0;0;0;1;5;2;0;0;0;0;2;2;235;1;0;0;0;0;0;0;0;0;0;0;0;106;0;0;106;1;0;0;95;1;0;1;0;0;0;SIN ATRASO
6018;38;Soltero;Femenino;LIMA CENTRO;5500;3;1;0;0;0;0;0;0;1;3;1;0;0;1;0;1;1;178;1;0;0;0;0;0;1;0;0;0;1;49;49;0;0;49;1;0;0;50;1;0;0;0;0;0;SIN ATRASO
6019;50;Soltero;Femenino;ORIENTE;500;3;0;1;1;0;0;0;0;1;3;3;1;2;0;0;2;3;210;0;0;0;0;0;0;0;1;0;0;0;0;61;0;0;61;1;33;33;97;0;0;0;0;5;13;SIN ATRASO
6020;45;Casado;Femenino;ORIENTE;500;4;0;1;0;0;0;0;0;1;1;2;1;0;0;1;0;2;77;1;0;0;0;0;0;1;1;0;0;0;0;77;0;0;77;1;0;0;61;1;0;0;0;5;9;CON ATRASO
6021;56;Casado;Masculino;LIMA MODERNA;2500;6;1;0;0;0;0;0;0;1;6;1;0;1;1;0;0;1;227;1;0;0;0;0;0;1;1;0;0;0;0;142;0;0;142;1;0;0;95;1;1;1;1;5;6;SIN ATRASO
6022;44;Casado;Masculino;LIMA CENTRO;7000;4;1;0;1;0;0;0;0;1;4;1;0;1;0;1;0;1;83;0;0;0;0;0;0;0;1;1;0;0;0;61;0;0;61;1;0;13;95;1;0;1;0;5;6;SIN ATRASO
6023;32;Soltero;Femenino;LIMA CENTRO;5000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;161;1;1;0;0;0;0;1;1;1;0;1;18;20;0;16;20;2;0;0;8;1;0;1;0;2;3;SIN ATRASO
6024;45;Casado;Masculino;LIMA MODERNA;29000;2;1;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;151;0;0;0;0;0;0;0;0;0;0;0;0;141;0;0;141;1;0;0;99;0;0;0;0;0;0;SIN ATRASO
6025;38;Casado;Femenino;LIMA NORTE;4500;3;1;0;1;0;0;0;0;1;3;1;0;0;0;0;1;1;106;1;0;0;0;0;0;0;0;0;0;0;0;81;0;0;81;1;0;13;12;1;0;0;1;0;0;SIN ATRASO
6026;91;Soltero;Femenino;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;SIN ATRASO
6027;51;Casado;Masculino;LIMA MODERNA;2000;5;1;0;0;0;0;0;0;1;5;1;0;1;1;0;1;1;182;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;5;13;SIN ATRASO
